상품ID,상품명,브랜드ID,브랜드명,매입과세구분,대분류,중분류,소분류,세분류,카테고리,협력사ID,협력사명,매입형태,배송방식,판매단가
10090485,맷돌로갈아만든검은콩두유21팩,20852,맷돌두유,과세,식품,가공식품,유제품,두유,가공농산,100875,(주)마나스코리아,위탁매입,협력사배송,21000
10090888,리얼닥터 100억유산균[400mg*30캡슐*12병],26194,리얼닥터유산균,과세,식품,건강식품,건강기능식품,유산균함유제품,건강식품,103385,(주)뉴필,위탁매입,협력사배송,99000
10090944,(특집)2020농협 햇 대저토마토 2.5kg + 2.5kg,25910,대저농협토마토,면세,식품,농산물,야채,토마토,신선농산,100002,산협경제지주㈜,위탁매입,직택배,37900
10090948,왕혜문의 녹용보감 150포,10303,왕혜문녹용,과세,식품,건강식품,전통건강식품,전통소재식품/엑기스,건강식품,100002,산협경제지주㈜,위탁매입,협력사배송,129000
10090977,[코알라비]남성 엘라스틱 밴드 스니커즈,23377,코알라비스니커즈,과세,패션잡화,신발류,남성화,캐쥬얼화,잡화,102127,유니초이스리뮤티드,위탁매입,협력사배송,39800
10091606,국내산 손질 낙지(150g*10팩)_3,26480,국내산손질낙지,면세,식품,수산물,일반어류,낙지,신선수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,59900
10091655,임성근다담은떡갈비80g×56장_3,26488,임성근떡갈비,과세,식품,가공식품,기타,기타,가공축산,102878,(주)다담은,위탁매입,협력사배송,50900
10091754,[단품]풍년 스마트 인덕션 FYM20-48A,21336,베르투G압력솥세트,과세,주방용품,조리용품,냄비/솥,압력솥,주방용품,101399,주식회사PN풍년,위탁매입,협력사배송,149000
10092003,[한삼인]순홍삼진(50ml*30포)*7박스+쇼7_2,26356,한삼인순홍삼진,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,100002,산협경제지주㈜,위탁매입,직택배,179000
10092098,[R]한우사골도가니탕600g×11팩+한우도가니수육600g×4팩_3,23715,한우사골도가니탕,과세,식품,가공식품,축산가공식품,기타,가공축산,101788,주식회사에스엘,위탁매입,협력사배송,59900
10092484,어된장 세트(新),24697,옹기어된장,과세,식품,가공식품,장/오일/조미료,된장,가공농산,100002,산협경제지주㈜,위탁매입,협력사배송,49900
10092485,어된장 세트(新)1+1,24697,옹기어된장,과세,식품,가공식품,장/오일/조미료,된장,가공농산,100002,산협경제지주㈜,위탁매입,협력사배송,59900
10092486,[벨로쿠치나]IH프라이팬세트,26646,벨로쿠치나IH프라이팬세트,과세,주방용품,조리용품,팬,팬세트,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,59000
10092632,[기본구성]제주은갈치+굴비+고등어 세트_2,20204,제주은갈치해담,면세,식품,수산물,일반어류,갈치,신선수산,100004,물산업협동조합중앙회,위탁매입,직택배,60900
10092743,[단품_한삼인] 순홍삼진(50ml*30포)*1박스,26356,한삼인순홍삼진,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,100002,산협경제지주㈜,위탁매입,직택배,60000
10092792,완도 복 전복 大 25미,23306,완도복전복(물수산),면세,식품,수산물,갑각류/패류,전복/소라/조개,신선수산,100004,물산업협동조합중앙회,위탁매입,직택배,60900
10092844,[단품] 황실유기 면기 1P,26460,황실유기냉면기세트,과세,주방용품,식기/용기,일상용기,기타,주방용품,100003,(주)산업기업유통센터,위탁매입,협력사배송,109000
10092850,(중단)김순자명장 포기8kg+열무김치3kg,20251,한성김치,면세,식품,김치,김치류,배추김치,신선농산,100056,(주)유래에프앤에스,위탁매입,협력사배송,40900
10093137,편백 숲 장성 굼벵이 분말 10통_3,26517,편백숲장성굼벵이,면세,식품,건강식품,전통건강식품,분말,건강식품,103642,산업회사법익스주식회사대정,위탁매입,협력사배송,129000
10093138,편백 숲 장성 생물 굼벵이  1kg_3,26517,편백숲장성굼벵이,면세,식품,건강식품,전통건강식품,분말,건강식품,103642,산업회사법익스주식회사대정,위탁매입,협력사배송,129000
10093251,노스웰 비염 레이저 조사기,26622,노스웰비염치료기(렌탈),과세,문화/서비스,무형상품,렌탈서비스,의료기기,문화서비스,100003,(주)산업기업유통센터,위탁매입,협력사배송,0
10093331,[마담엘레강스] 폴카 레이스 앙상블세트(총2종),22347,마담엘레강스앙상블(폴카),과세,의류,여성의류,여성복,세트,의류,100641,(주)패옹킴,위탁매입,협력사배송,54000
10093334,목우촌우리소수갈비세트700g×3+소스150g×3+부직포_3,25482,우리소수갈비,면세,식품,축산물,국내산 육우,국내산 육우,신선축산,100002,산협경제지주㈜,위탁매입,협력사배송,69900
10093475,[기라로쉬] 썸머 CVC 이지케어 반팔 셔츠 4종 패키지_1_D,26648,기라로쉬여름셔츠(17),과세,의류,남성의류,남성복,Y셔츠,의류,101792,주식회사유니코리아,직매입,당사배송,59900
10093481,국내산 반건조 민어 11미(U)_3,26650,반건조민어(그린),면세,식품,수산물,일반어류,민어,신선수산,100197,한국쥬편사업진흥원,위탁매입,협력사배송,59900
10093648,[금성침대]유로탑 매트리스(Q),25735,금성블라썸필로우탑침대,과세,가구,침실가구,일반침대류,필로우탑침대,인테리어,100610,주식회사각성침대,위탁매입,협력사배송,329000
10093649,[금성침대]유로탑 매트리스(K),25735,금성블라썸필로우탑침대,과세,가구,침실가구,일반침대류,필로우탑침대,인테리어,100610,주식회사각성침대,위탁매입,협력사배송,349000
10093650,[금성침대]유로탑 매트리스(SS),25735,금성블라썸필로우탑침대,과세,가구,침실가구,일반침대류,필로우탑침대,인테리어,100610,주식회사각성침대,위탁매입,협력사배송,309000
10093750,(중단)김순자명장 포기김치 11kg,20251,한성김치,면세,식품,김치,김치류,배추김치,신선농산,100056,(주)유래에프앤에스,위탁매입,협력사배송,43900
10094072,영광 찢어만든 고추장굴비 총4통_3,26687,영광고추장굴비,과세,식품,가공식품,수산가공식품,수산가공 세트,가공수산,101089,주식회사아이비에이치,위탁매입,협력사배송,65900
10094082,속초명물 가자미식해 11통_3,26685,가자미식해(예준),과세,식품,가공식품,수산가공식품,수산가공 세트,가공수산,102569,예준익스터패셔날,위탁매입,협력사배송,59900
10094833,비버리힐즈 폴로클럽 호텔식 타월세트,26675,비버리힐즈폴로클럽타올,과세,생활용품,욕실용품,욕실소품,세면타올,생활용품,101301,(주)제이포코리아,위탁매입,협력사배송,59900
10094834,비버리힐즈 폴로클럽 호텔식 바스타월 단품,26675,비버리힐즈폴로클럽타올,과세,생활용품,욕실용품,욕실소품,세면타올,생활용품,101301,(주)제이포코리아,위탁매입,협력사배송,19900
10094835,비버리힐즈 폴로클럽 호텔식 타월 단품,26675,비버리힐즈폴로클럽타올,과세,생활용품,욕실용품,욕실소품,세면타올,생활용품,101301,(주)제이포코리아,위탁매입,협력사배송,9900
10094837,[동서가구]소파테이블,25737,동서가구프리미엄가죽소파,과세,가구,거실가구,소파,콤비소파,인테리어,103705,주식회사동서규구,위탁매입,협력사배송,100000
10094857,클리어런스가격인하_[루피온] 투웨이 소가죽 컴포트 샌들_3,26736,루피온샌들,과세,패션잡화,신발류,여성화,캐쥬얼샌들,잡화,102123,주식회사비엠컴퍼니,위탁매입,협력사배송,20900
10095223,미인 구례 산수유 분말 100 (90g*9통),26732,산수유분말100,과세,식품,건강식품,전통건강식품,분말,건강식품,100002,산협경제지주㈜,위탁매입,협력사배송,99000
10095237,[히츠] 의류 살균 건조기 HD-780E,26742,히츠의류건조기(렌탈),과세,문화/서비스,무형상품,렌탈서비스,전기렌지,문화서비스,100003,(주)산업기업유통센터,위탁매입,협력사배송,0
10095238,구룡포 손질 대 가자미 24미_3,26744,구룡포손질가자미,면세,식품,수산물,일반어류,가자미,신선수산,103720,용화물산,위탁매입,협력사배송,50900
10095239,[단품]수앤진골드 크로버 24K 순금 팔찌_3,37356,수앤진크로버,과세,보석,보석류,귀금속,순금,잡화,102636,(주)유스다이아몬드,위탁매입,협력사배송,990000
10095245,국내산 양념 멍게젓갈 10통,24089,동해멍게젓갈,과세,식품,가공식품,수산가공식품,수산가공 세트,가공수산,101089,주식회사아이비에이치,위탁매입,협력사배송,40900
10095920,파파짱 스핀크리너 1+1세트,26721,파파짱스핀크리너,과세,생활용품,청소용품,걸레/청소기류,막대걸레/걸레,생활용품,100248,(주)씨엔턱상사,위탁매입,협력사배송,39700
10095921,파파짱 스핀크리너 1세트,26721,파파짱스핀크리너,과세,생활용품,청소용품,걸레/청소기류,막대걸레/걸레,생활용품,100248,(주)씨엔턱상사,위탁매입,협력사배송,29700
10096122,제주흑돼지모둠구이3.25kg(혼합)13팩_3,20867,제주흑돼지모듬구이,면세,식품,축산물,돈육,돼지고기,신선축산,100784,(주)좋은꿈마케팅,위탁매입,협력사배송,30900
10096305,[리뉴얼]청양고지베리구기자분말(30g*2병)_3,21442,고지베리구기자,과세,식품,건강식품,전통건강식품,분말,건강식품,101839,주식회사바이옹믹스,위탁매입,협력사배송,35000
10096325,금강 맑은물 다슬기국_3,25865,금강다슬기탕,과세,식품,가공식품,수산가공식품,수산가공 기타,가공수산,102787,주식회사형마루,위탁매입,협력사배송,50900
10096386,고구마명가 리얼 미니 군고구마 25팩,25628,리얼군고구마,과세,식품,가공식품,농산가공식품,군고구마,가공농산,102859,산업회사법익스주식회사한길웰바이옹,위탁매입,협력사배송,50900
10096395,[메디칼드림]저주파자극기1세트,26693,메디칼드림저주파기기,과세,건강,의료기기,의료용픔,기타,레포츠기기,103187,(주)메턱칼드림,위탁매입,협력사배송,59800
10096557,[라미카] 올라이크라 브라팬티 16종 세트,26796,라미카브라팬티,과세,속옷,여성언더웨어,맞춤,브라,언더웨어,102804,주식회사한규람21,직매입,당사배송,79900
10096558,[레이프릴]오가닉 맥시풀커버 보정브라팬티 17종 시즌3_1_D,26790,레이프릴브라3차,과세,속옷,여성언더웨어,맞춤,브라,언더웨어,100003,(주)산업기업유통센터,직매입,당사배송,69900
10096580,"강진된장세트(된장4kg, 간장900ml)_총4.9kg",24972,강진최향심된장,과세,식품,가공식품,장/오일/조미료,된장,가공농산,100002,산협경제지주㈜,위탁매입,협력사배송,59900
10096811,김창용수리취떡90개_3,24175,김창용수리취떡,과세,식품,가공식품,빵/떡/과자류,떡,가공농산,102099,산업회사법익스주식회사한국익스증산수식품사업단,위탁매입,협력사배송,40900
10096946,완도명가 밥다시마와 밥톳 세트_3,23198,다시마세트(완도명가),면세,식품,수산물,건어물,김/미역/다시마,신선수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,40900
10097136,국내산영양삼계탕800g×10봉_3,22940,국내산영양삼계탕(씨티푸드),과세,식품,가공식품,축산가공식품,삼계탕,가공축산,100002,산협경제지주㈜,위탁매입,협력사배송,54900
10097920,리얼닥터 100억유산균[400mg*30캡슐],26194,리얼닥터유산균,과세,식품,건강식품,건강기능식품,유산균함유제품,건강식품,103385,(주)뉴필,위탁매입,협력사배송,30000
10097942,농협안심때죽나무꿀500g×4병_3,27246,농협안심때죽나무꿀,면세,식품,축산물,꿀,잡화꿀,신선축산,100002,산협경제지주㈜,위탁매입,협력사배송,59900
10098628,파파짱 스핀크리너 1+1세트_D,26721,파파짱스핀크리너,과세,생활용품,청소용품,걸레/청소기류,막대걸레/걸레,생활용품,100248,(주)씨엔턱상사,직매입,당사배송,39700
10098818,은나노스텝 다용도 세정제풀세트,23903,은나노스텝다용도세정제,과세,생활용품,청소용품,기타청소용품,기타,생활용품,102574,주식회사한국뮤라클포플사,위탁매입,협력사배송,49800
10099067,바로먹는 고창 기운찬 민물장어구이(80g×11마리)_3,10355,기운찬민물장어,과세,식품,가공식품,수산가공식품,생선구이,가공수산,100056,(주)유래에프앤에스,위탁매입,협력사배송,79900
10099261,신정애의 제주약쑥이야기(60ml*50포)_3,26514,신정애제주약쑥,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,103446,주식회사휴온스내츄럴,위탁매입,협력사배송,59900
10099612,제주흑돼지구이 13팩,26837,흑돼지양념구이,과세,식품,가공식품,축산가공식품,기타,가공축산,101448,주식회사제이턱코리아익스터내셔날,위탁매입,협력사배송,40900
10099716,[차오름][중단]궁중 갈비탕 세트 600g*10팩,26828,궁중갈비탕,과세,식품,가공식품,축산가공식품,갈비탕,가공축산,101448,주식회사제이턱코리아익스터내셔날,위탁매입,협력사배송,59900
